word,count
쓰지,1840
어떻습니까,1840
원에,1839
바람에,1838
오면은,1838
에서도,1833
살펴,1833
구할,1833
오토바이를,1832
아세요,1832
즉결,1829
그러니,1828
말아야,1826
엄마가,1826
이것이,1825
거기다,1825
부가,1824
조사관,1823
횡단보도에서,1822
보십시오,1821
얘기죠,1821
백대방,1821
않은데,1819
차량은,1818
차와,1818
않다,1818
됐나요,1817
몰라서,1816
걱정하지,1816
일시정지,1816
중요할까요,1813
미터,1813
아침,1810
해주는,1806
나가고,1806
실로,1805
이에,1804
자동차는,1804
아님,1803
비용을,1801
오디오,1801
버스에,1800
우와,1794
블랙박스에,1792
했느냐,1790
안전지대,1790
상황을,1789
저쪽에서,1789
의미가,1787
대표,1787
보이지도,1785
구상금,1783
좋은데요,1782
되었습니다,1779
하러,1778
만만치,1777
팩트,1777
안전한,1777
차량으로,1776
좌회전할,1773
비접촉,1773
지나가,1771
보였습니다,1771
선물,1771
생각보다,1769
가해차량,1767
정선으로,1767
일대,1765
못했습니다,1765
없을까요,1764
신고를,1763
차대차,1763
신청,1763
하는지,1762
항소심,1762
아니겠어요,1761
위해,1759
처벌을,1758
손으로,1758
손해배상,1758
항소심에서,1756
됐는데,1756
중인,1756
없지만,1755
오잖아요,1753
곳에서는,1753
가로막고,1752
찾은,1751
가볍게,1750
오면서,1749
당신이,1749
않네요,1748
맞는,1748
어쩌면,1746
업체,1745
이전에,1742
오네요,1742
직원,1739
밀어,1739
추월,1739
해서요,1738
항소를,1737
없어도,1736
자리,1735
누군가에게,1735
물어주게,1734
예상할,1734
준비,1731
세계,1731
경찰청에서,1731
인도가,1730
번호,1727
씨가,1727
표시,1726
수리,1725
거쳐,1724
한다고,1724
너도,1723
부분은,1723
아까는,1719
가능,1717
뉴턴,1716
상대측에서,1716
받지,1714
기소된,1714
뜻이,1713
들어가기,1712
그러한,1711
이상의,1710
있었어,1709
여길,1708
배달,1707
아기,1706
가입하려고,1706
들어왔다,1705
정차,1705
가해자로,1705
그러잖아요,1704
치료를,1704
저희는,1703
되네요,1702
방송을,1702
올라온,1702
상태로,1701
써도,1700
나가서,1700
든든하네요,1700
운전자상의,1699
이잖아요,1699
생각하지,1699
차량이다,1698
마시고요,1698
생각하시나요,1697
잘못이란,1695
말할,1695
마무리,1695
부상,1695
나보고,1693
책임보험,1693
하십니다,1692
지나면,1692
일은,1692
없는지,1692
모릅니다,1691
일찍,1690
물을,1690
특약이에요,1690
카메라,1688
글쎄요,1688
일날,1688
동네,1687
블박차를,1687
장애가,1687
석으로,1686
어어,1686
일어나서,1685
언어,1684
안키고,1683
이후,1683
중입니다,1682
보다가,1682
들어가려고,1682
주셨어요,1680
것이죠,1679
밟고,1679
오른,1679
했더라면,1677
했네요,1675
경찰청,1674
잘못됐다,1674
단속,1674
왜요,1672
들어오니까,1671
사원,1671
대체로,1670
소송에서,1668
한칸,1667
그대,1667
때린,1666
붙어서,1666
검찰로,1666
판사들이,1663
초기부터,1662
직지,1661
건너는,1660
않고요,1659
요소,1659
하셔야,1658
있었고요,1657
빨간불에,1657
변호사는,1655
정도가,1655
며칠,1654
세게,1654
힘이,1653
보인다는,1653
잘못했어,1652
진단이,1652
그런지,1652
가려,1651
조사를,1651
경찰을,1650
책이,1650
사고일,1648
뭔지,1647
이때쯤,1647
상대도,1646
되느냐,1646
없었다,1645
보고요,1645
나오잖아요,1644
밖에서,1642
지켜,1641
택시에,1641
보셨나요,1641
크다는,1641
자동차를,1640
바뀌는,1637
인해서,1637
브레이크등,1636
그다음,1636
모르죠,1636
만들었어요,1636
좌우,1632
오늘은,1632
생각하세요,1632
나라,1631
때부터,1631
안되고,1629
차들도,1628
보고서,1626
내릴,1626
곳은,1626
하나씩,1626
일부터,1625
께서,1625
자체,1623
인도에서,1623
끝났어요,1623
우회전을,1622
도는,1622
일입니다,1622
노래,1621
요번에,1621
강아지가,1621
현실적으로,1620
번이,1620
판사님,1620
어렵다,1619
영상입니다,1616
가입한,1616
그쵸,1614
보여야,1614
되더라도,1612
라는,1611
나고,1610
부산,1609
진행되고,1608
죽을,1607
것이냐,1607
진로,1606
자료,1605
오지,1601
조금은,1600
어져,1600
가라고,1600
대의,1600
조심해,1599
부분에,1597
좌우를,1597
아직까지는,1596
사고다,1596
남은,1596
여쭤봤습니다,1595
종합,1594
부딪친,1592
발로,1591
이네요,1591
처로,1590
상황입니다,1588
맞은편에,1587
얘기하고,1587
불방,1587
속도도,1586
일으켰을,1586
불러서,1585
경찰관은,1585
그러네요,1584
브레이크등이,1584
기간,1584
알았어,1583
먹어,1583
여유를,1582
박스,1580
학생,1580
줄게,1580
안보,1578
이쪽에서,1578
끝나고,1578
비롯한,1578
겠어요,1576
생각하면,1576
자정,1576
긁었어요,1576
번에,1575
움직이는,1575
불빛,1575
택배,1574
부디,1573
보험사를,1573
주행,1572
과실을,1572
오세요,1572
따른,1572
포토,1570
아니,1569
미친,1568
기차,1567
저는요,1567
우회,1565
하셨습니다,1565
하라고,1564
택시를,1563
진단서,1561
건강,1560
무죄가,1560
빵이에요,1559
치료가,1558
잡아서,1558
모자이크,1558
받으세요,1558
되거든요,1557
여성,1557
유죄,1557
아픈,1556
방향,1555
나가다가,1555
하는거,1554
방송에서,1554
잘못일까요,1554
유통,1553
거랑,1552
할증이,1550
동시,1550
일단은,1547
등의,1546
비어,1546
점을,1545
돌려,1545
구급차,1544
있었어요,1542
준다,1541
선임,1540
어깨,1540
들어오죠,1538
하겠어요,1537
어우,1536
운전을,1534
바깥,1534
차선을,1533
썼어요,1533
플럭스,1531
모르겠네요,1531
봐라,1531
모르겠는데요,1531
허리,1530
필요하죠,1530
답답하실,1528
가족,1527
했고요,1525
그날,1523
한국,1522
없습니까,1521
개를,1521
별도로,1521
달리,1520
공사,1520
이냐,1520
나오지,1520
대법원,1520
소개,1519
줘야죠,1519
보인,1517
절실한데,1517
다치게,1516
판결은,1515
문자,1515
줘서,1514
안전을,1514
맞아,1513
건너고,1513
어머,1511
사망사고를,1510
조끼,1509
그쳐,1508
번은,1508
절반,1508
보셨어요,1507
마디,1503
자이,1503
가더라도,1502
학생이,1502
나왔네요,1502
맨날,1501
알아요,1500
영상도,1500
최소,1499
마음으로,1499
일어날,1499
타는,1499
가상의,1497
고개를,1496
들이받고,1496
예전에는,1496
정신,1496
분에,1495
지는,1494
올해는,1494
같기도,1493
천만원,1493
답답할,1493
보호구역에서,1491
주장을,1491
없기,1490
아하,1490
시청자,1490
제가요,1489
안하고,1488
나왔다,1487
질문이,1487
형사는,1487
느리게,1486
있을지,1485
보러,1485
나간,1484
달려온,1484
인가,1484
에는,1483
라도,1483
없다가,1481
내린,1481
들었습니다,1481
조사관이,1480
책을,1478
저서,1478
지나가면,1478
주장하고,1477
갔어야,1476
보시는,1476
스마트,1475
싶은데요,1475
자기는,1474
오토메,1474
우산,1474
허허,1474
받게,1472
확실하게,1472
보험으로,1472
이곳은,1469
대각선,1469
남편이,1467
대비,1467
아이코,1467
중고차,1467
블박자,1467
실손,1466
다시한번,1465
경찰과,1465
간격이,1465
학년,1462
하시고,1461
정도,1459
상대방,1459
같고요,1458
시대,1456
사이,1456
두대,1455
보행자를,1455
갖고서,1455
변호,1454
이곳,1453
없었는데,1452
전자가,1452
할까,1451
보름,1451
핸들을,1449
이랍니다,1449
이전,1448
첫번째,1448
처음엔,1448
차로에,1448
계신가요,1447
가실,1447
길로,1445
하셨는데요,1445
사진을,1445
해가,1445
싸워,1445
달라요,1444
출발한,1444
제법,1442
치료도,1441
본다,1440
피해가,1440
엄청난,1440
징역,1439
된거,1437
한쪽,1436
좋다,1436
못한다,1436
이것을,1434
골절,1434
친구가,1433
보게,1433
식물인간,1433
전원,1432
손질이,1431
하거나,1431
위반이,1431
플랩,1430
막상,1429
아내가,1429
감정,1429
지금쯤,1428
플러,1427
적당하다,1427
부과,1427
급한,1424
찾아서,1424
진로변경,1423
초기대응,1423
속에서,1423
신호동,1422
앞차는,1422
증거가,1422
여섯,1422
하나의,1421
주차장에서,1420
중이에요,1420
상향등,1420
행단,1420
가라,1419
되겠지,1418
이번에는,1417
가속,1416
대해서도,1416
끝나는,1416
특약을,1416
소리를,1415
거냐,1415
도로를,1414
그랬습니다,1413
왔고,1412
현장,1412
할지,1410
시켜,1409
아니래요,1408
방송에,1408
근처,1408
손해보험과,1408
말이야,1408
단독,1407
방법은,1406
달리는,1405
합이,1405
피하기,1404
지방,1404
조정,1403
법을,1402
혹시라도,1402
상해,1401
조치,1401
싶다,1399
시야가,1399
멈춥니다,1398
반반,1398
멋진,1398
상대차는,1398
온다,1397
였어요,1397
인정해,1396
밑으로,1396
원까지,1396
정보,1395
없지요,1395
아아아,1394
블랙박스를,1394
폭행,1394
설치,1392
장애,1392
사건의,1392
빵이야,1392
봤다,1391
점멸,1391
빠진,1390
참가,1387
그쪽,1387
보이게,1385
변호사님께서,1384
초가,1383
어떡해,1383
자차보험,1383
분석을,1382
라면,1381
선이,1381
신호위반으로,1381
끌어,1380
비용이요,1380
봤는데요,1379
내에서,1379
하라,1379
자동으로,1376
대운,1376
라고,1376
아니라서,1376
국민,1376
하나가,1376
라서,1375
통화,1375
생각하십니까,1375
할머니가,1375
애들뿐만,1375
여러분께,1374
직전에,1374
얘가,1373
어떠신지,1371
솔직히,1371
결과를,1371
것들이,1370
피하면서,1370
전기,1370
했다는,1369
경찰차,1369
블러셔는,1368
들어가다가,1368
그렇네요,1368
보험사기,1368
국가,1367
어쩌라고,1367
순간적으로,1367
그러더니,1367
아쉬움,1367
아무래도,1366
많아,1365
아들,1365
않지만,1364
아니요,1364
남아,1363
어쩌란,1362
보내고,1361
아파,1361
볼게요,1361
그럼에도,1361
나갑니다,1360
해요,1360
동안에,1357
영성,1356
자외,1355
빼서,1355
어렵죠,1355
해주면,1355
겠지,1354
치료비는,1354
따라서는,1354
우리도,1352
센터,1351
등을,1351
맞은편에서,1350
않았을,1349
이었어요,1349
여자,1348
차원,1347
번씩,1347
얘기하면,1347
단순한,1347
인도로,1347
왜냐,1346
대충,1345
이젠,1344
아니지,1344
편이,1344
대빵,1343
이어서,1342
까지는,1342
경찰서에,1341
배가,1340
심에서,1340
덤프가,1339
어딜,1338
되어서,1338
요번,1337
말하는,1335
경찰서에서,1335
적으로,1335
고생,1332
스티커,1332
가나요,1331
자동차도,1330
속한,1330
옷이,1329
잡아야,1329
보이는지,1329
중대복귀,1328
음주운전,1327
이를,1327
처리가,1327
책임을,1326
나지,1326
생각하시는,1326
소속,1325
잘못했습니다,1324
필요가,1323
미확보,1323
이사,1322
말라는,1321
어딘지,1321
랍니다,1321
입장에서,1320
멈췄다,1319
기분이,1319
정도의,1319
갔더라면,1319
날이,1319
거를,1319
요것도,1318
커브,1318
심의,1318
크다고,1318
세트,1317
다음날,1316
그이,1315
정확한,1313
점에,1313
절에,1313
됐어,1313
황색으로,1312
철을,1312
열어,1312
보험사들이,1312
보시겠습니다,1312
없나,1311
다른데,1311
주가,1311
커서,1311
운전자보험이,1310
살아,1309
면허,1308
아니기,1307
건물,1306
출발하는데,1306
조사가,1305
궁금합니다,1304
앞에는,1303
영상에서,1303
받기,1302
다리가,1302
살피고,1301
설명을,1301
괜찮은데,1300
됐으니까,1300
함수,1300
가기,1300
보였다,1300
밖으로,1299
소액,1299
짜리,1299
이쪽을,1298
부분을,1298
차만,1298
지날,1297
최대한,1297
책에서,1296
일주일,1296
가로등도,1295
주시면,1295
하셨대요,1294
오케이,1294
브레이크도,1291
보여드리겠습니다,1290
자전거로,1289
초만에,1288
댓글이,1288
되니까요,1288
생각도,1288
되는게,1287
되겠지만,1286
붙였어요,1286
갈때,1284
추천,1284
불법적,1284
삶은,1283
망가진,1282
반대,1282
걸려,1281
으아,1281
거로,1280
변호사님이,1279
박차가,1279
여러분도,1279
것보다,1278
수사,1278
만나면,1278
봤어야,1278
생각해서,1277
계신데요,1277
않는데,1276
그려,1276
주셨는데요,1275
이고요,1274
하셨나요,1274
유튜브에,1274
정식재판,1273
병원에서,1272
빠지는,1272
보라,1271
언제부터,1271
들어왔는데,1270
로서,1269
요거요거,1269
못했을까요,1268
아들이,1268
얘기도,1268
전제로,1266
잡으면,1266
들어오지,1265
없었으면,1265
붙이고,1264
등으로,1264
이러면,1263
똑같습니다,1262
바쳐,1261
횡단보도를,1260
끝이,1260
좋죠,1259
지원해줍니다,1259
창문,1259
맞춰,1258
감소,1257
나가요,1257
깜빡이도,1257
직결,1257
중앙선침범,1256
오토바이에,1256
어요,1256
아내,1255
저어,1255
원본,1255
교차,1254
답이,1254
여러분들께,1253
시험,1252
되잖아,1252
나온다,1252
판단을,1251
지나갔어요,1251
이거보다,1251
화물차,1249
퍼스,1248
보는데,1248
왔으면,1247
판단할,1247
해줄,1247
민식이법,1246
하나만,1246
피가,1245
안되면,1245
선택,1244
항수,1244
우리나라,1243
볼때는,1243
그림을,1243
본인의,1242
서행,1242
사각지대,1240
경찰도,1240
건가,1239
심판,1239
됐네요,1237
하더라고요,1237
나이,1237
뭡니까,1236
차량이라,1236
대화,1236
공간을,1236
그럴때,1235
주죠,1234
주인이,1233
쪼끔,1233
까지도,1232
커버,1232
벌금이,1232
도로교통법,1231
안되지,1231
대단히,1231
다릅니다,1230
소송이,1230
접수해,1230
일어날까요,1230
대상이,1230
법은,1229
밀려,1229
주셨습니다,1228
그랬대요,1228
말라,1227
봤죠,1227
약자,1226
그땐,1225
차보다,1225
오전,1224
못할,1224
자기부담금,1223
불을,1223
든든하죠,1223
커요,1222
많고,1222
보이니까,1222
그처럼,1221
내내,1219
유도,1219
중요한게,1219
그리고이,1217
선택이,1217
어여,1216
덤프트럭,1216
드렸어요,1216
작업,1216
있더라도,1216
요새는,1216
불과,1216
지금부터,1215
산재,1214
이어질,1213
끝나요,1213
그때도,1213
저차가,1213
아저씨가,1212
보행자는,1211
백경,1211
앞으로도,1211
키가,1210
떨어졌어요,1210
꺾어,1209
보이잖아,1209
터널,1209
받습니다,1209
들어가죠,1208
맞죠,1208
관련,1207
않기,1207
몰랐어요,1207
곳이에요,1207
왔어,1207
관리,1207
필요해요,1207
했었는데,1207
여보,1206
니다,1205
언제까지,1205
부탁드립니다,1204
뒤쪽에,1204
하시면,1203
적은,1203
부딪힌,1203
다를,1203
마십시오,1201
에게도,1201
다소,1200
하려면,1200
인정하지,1200
기억,1199
미래,1198
튀어나온,1198
측은,1197
군데,1197
계실,1197
자도,1197
조카가,1196
합쳐,1195
다쳤어요,1195
주변,1195
원밖에,1194
이런걸,1194
시가,1194
같애,1193
날은,1192
처벌할,1190
가짜,1189
버스를,1188
여기다가,1187
브래그,1187
붙여서,1187
끼리,1187
오랫동안,1187
트레일러가,1187
있거나,1186
타이어,1186
들어가면서,1185
끝내,1185
싫어도,1184
인도의,1184
안보이는,1184
그동안,1183
거기를,1183
취소,1182
정치,1182
잘못했다는,1182
약식기소,1182
기억이,1180
저녁,1180
지금요,1179
넓어요,1179
아버지,1179
라든가,1178
넓게,1178
보복은,1177
없는데요,1176
잘못해서,1174
했다고,1174
판결에,1174
블박차에게,1173
상시,1172
넘어졌어요,1172
되겠네,1172
최고,1171
못하게,1171
채로,1171
다양한,1171
일처럼,1170
위에서,1170
똑같아,1170
이러고,1170
달릴,1167
그래서요,1167
길은,1167
지구,1166
분석,1166
어느게,1166
감사드립니다,1164
경찰차가,1164
친한,1164
과태료,1163
드릴까요,1163
보려고,1163
놀랬어요,1163
방광,1163
확보,1162
사이로,1162
낮은,1161
차로를,1161
수송,1161
그렇죠,1161
이와,1160
지나갑니다,1160
앞차랑,1160
나오는데요,1159
신호는,1159
때려,1159
욕을,1158
것만,1158
모르게,1157
있겠습니까,1155
즉결심판,1155
수술,1154
어차,1153
차예요,1152
우리의,1151
때는요,1151
갔습니다,1151
차차,1150
렇게,1150
베타,1149
브레이크가,1149
떠나서,1149
가져,1148
그의,1148
살고,1148
기준으로,1148
무혐이,1148
이따,1147
왔을까요,1147
밝게,1147
없었던,1147
분석해,1147
나중에는,1147
왔을,1146
민간,1145
였습니다,1145
아저,1144
뭔가를,1144
교차를,1144
년도에,1144
요쪽으로,1144
